timestamp,exchange,trading_pair,side,amount,trade_pnl,trade_pnl_quote,cum_fee_quote,net_pnl_quote,net_pnl,close_timestamp,executor_status,close_type,entry_price,close_price,sl,tp,tl,open_order_type,take_profit_order_type,stop_loss_order_type,time_limit_order_type,leverage
1686768850.0,binance_perpetual,DOGE-BUSD,TradeType.BUY,324.2279322363621626003080165,0.002917814880855892365051061760,0.05831999999999999999999999999,0.01201002,0.04630997999999999999999999999,0.002316940136765067872216518674,1686769852.0,PositionExecutorStatus.COMPLETED,CloseType.TRAILING_STOP,0.061690,0.061870,0.0075,0.1,3300,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,20
1686771915.0,binance_perpetual,DOGE-BUSD,TradeType.SELL,325.0182822783781587714308930,0.001462701121404193076548025353,0.02924999999999999999999999999,0.01198957,0.01726042999999999999999999999,0.0008631401817749940616834814782,1686772460.0,PositionExecutorStatus.COMPLETED,CloseType.TRAILING_STOP,0.061530,0.061440,0.0075,0.1,3300,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,20
1686772461.0,binance_perpetual,DOGE-BUSD,TradeType.SELL,325.5473264425815902986896720,0.006453374071801550232284401270,0.1288400000000000000000000003,0.01194019,0.1168998100000000000000000003,0.005855310484729335453737211851,1686773073.0,PositionExecutorStatus.COMPLETED,CloseType.TRAILING_STOP,0.061430,0.06103356923076923076923076923,0.0075,0.1,3300,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,20
