timestamp,exchange,trading_pair,side,amount,trade_pnl,trade_pnl_quote,cum_fee_quote,net_pnl_quote,net_pnl,close_timestamp,executor_status,close_type,entry_price,close_price,sl,tp,tl,open_order_type,take_profit_order_type,stop_loss_order_type,time_limit_order_type,leverage
1687230442.0,binance_perpetual,DOGE-BUSD,TradeType.BUY,320.4357926780421373067371625,-0.002723486062159564242230054470,-0.05440000000000000000000000001,0.01196832,-0.06636832000000000000000000001,-0.003322669016340916372957385454,1687233742.0,PositionExecutorStatus.COMPLETED,CloseType.TIME_LIMIT,0.062420,0.062250,0.0075,0.1,3300,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,OrderType.MARKET,20
